"studyid","workflowid","threshold","numerator","denominator","log_denominator","gsm_analysis_date"
"AA-AA-000-0000","kri0001",-2,24.1537234054552,22040.072,10.0006175300492,2017-11-01
"AA-AA-000-0000","kri0001",-2,24.7338799743142,22243.656,10.0098121233434,2017-11-01
"AA-AA-000-0000","kri0001",-2,25.3156592971502,22447.24,10.0189229457463,2017-11-01
"AA-AA-000-0000","kri0001",-2,25.899039347121,22650.824,10.0279515099404,2017-11-01
"AA-AA-000-0000","kri0001",-2,26.483998591232,22854.408,10.036899288002,2017-11-01
"AA-AA-000-0000","kri0001",-2,27.070515974972,23057.992,10.0457677128417,2017-11-01
"AA-AA-000-0000","kri0001",-2,27.6585709075595,23261.576,10.0545581795813,2017-11-01
"AA-AA-000-0000","kri0001",-2,28.2481432477679,23465.16,10.0632720468714,2017-11-01
"AA-AA-000-0000","kri0001",-2,28.8392132903034,23668.744,10.0719106381513,2017-11-01
"AA-AA-000-0000","kri0001",-2,29.4317617527086,23872.328,10.0804752428555,2017-11-01
"AA-AA-000-0000","kri0001",-2,30.0257697627685,24075.912,10.0889671175688,2017-11-01
"AA-AA-000-0000","kri0001",-2,30.6212188463938,24279.496,10.0973874871326,2017-11-01
"AA-AA-000-0000","kri0001",-2,31.2180909159609,24483.08,10.1057375457054,2017-11-01
"AA-AA-000-0000","kri0001",-2,31.8163682590875,24686.664,10.114018457779,2017-11-01
"AA-AA-000-0000","kri0001",-2,32.4160335278233,24890.248,10.1222313591529,2017-11-01
"AA-AA-000-0000","kri0001",-2,33.0170697282386,25093.832,10.1303773578698,2017-11-01
"AA-AA-000-0000","kri0001",-2,33.6194602103913,25297.416,10.1384575351122,2017-11-01
"AA-AA-000-0000","kri0001",-2,34.2231886586576,25501,10.1464729460639,2017-11-01
"AA-AA-000-0000","kri0001",-2,34.8282390824082,25704.584,10.1544246207368,2017-11-01
"AA-AA-000-0000","kri0001",-2,35.4345958070171,25908.168,10.1623135647653,2017-11-01
"AA-AA-000-0000","kri0001",-2,36.0422434651874,26111.752,10.1701407601697,2017-11-01
"AA-AA-000-0000","kri0001",-2,36.6511669885809,26315.336,10.1779071660894,2017-11-01
"AA-AA-000-0000","kri0001",-2,37.2613515997382,26518.92,10.1856137194887,2017-11-01
"AA-AA-000-0000","kri0001",-2,37.8727828042781,26722.504,10.1932613358347,2017-11-01
"AA-AA-000-0000","kri0001",-2,38.4854463833632,26926.088,10.2008509097504,2017-11-01
"AA-AA-000-0000","kri0001",-2,39.099328386422,27129.672,10.2083833156426,2017-11-01
"AA-AA-000-0000","kri0001",-2,39.7144151241158,27333.256,10.215859408306,2017-11-01
"AA-AA-000-0000","kri0001",-2,40.3306931615414,27536.84,10.2232800235061,2017-11-01
"AA-AA-000-0000","kri0001",-2,40.948149311659,27740.424,10.2306459785393,2017-11-01
"AA-AA-000-0000","kri0001",-2,41.566770628937,27944.008,10.2379580727735,2017-11-01
"AA-AA-000-0000","kri0001",-2,42.1865444032051,28147.592,10.2452170881683,2017-11-01
"AA-AA-000-0000","kri0001",-2,42.8074581537065,28351.176,10.252423789777,2017-11-01
"AA-AA-000-0000","kri0001",-2,43.4294996233424,28554.76,10.2595789262309,2017-11-01
"AA-AA-000-0000","kri0001",-2,44.0526567731008,28758.344,10.266683230205,2017-11-01
"AA-AA-000-0000","kri0001",-2,44.6769177766621,28961.928,10.2737374188693,2017-11-01
"AA-AA-000-0000","kri0001",-2,45.3022710151754,29165.512,10.2807421943225,2017-11-01
"AA-AA-000-0000","kri0001",-2,45.9287050721988,29369.096,10.2876982440118,2017-11-01
"AA-AA-000-0000","kri0001",-2,46.5562087287965,29572.68,10.2946062411374,2017-11-01
"AA-AA-000-0000","kri0001",-2,47.1847709587884,29776.264,10.3014668450437,2017-11-01
"AA-AA-000-0000","kri0001",-2,47.814380924145,29979.848,10.308280701597,2017-11-01
"AA-AA-000-0000","kri0001",-2,48.4450279705231,30183.432,10.3150484435503,2017-11-01
"AA-AA-000-0000","kri0001",-2,49.0767016229366,30387.016,10.3217706908957,2017-11-01
"AA-AA-000-0000","kri0001",-2,49.7093915815579,30590.6,10.3284480512056,2017-11-01
"AA-AA-000-0000","kri0001",-2,50.3430877176442,30794.184,10.335081119962,2017-11-01
"AA-AA-000-0000","kri0001",-2,50.9777800695858,30997.768,10.3416704808752,2017-11-01
"AA-AA-000-0000","kri0001",-2,51.6134588390698,31201.352,10.348216706192,2017-11-01
"AA-AA-000-0000","kri0001",-2,52.2501143873573,31404.936,10.3547203569943,2017-11-01
"AA-AA-000-0000","kri0001",-2,52.8877372316686,31608.52,10.3611819834872,2017-11-01
"AA-AA-000-0000","kri0001",-2,53.5263180416729,31812.104,10.3676021252783,2017-11-01
"AA-AA-000-0000","kri0001",-2,54.1658476360788,32015.688,10.3739813116486,2017-11-01
"AA-AA-000-0000","kri0001",-2,54.8063169793231,32219.272,10.380320061814,2017-11-01
"AA-AA-000-0000","kri0001",-2,55.4477171783523,32422.856,10.3866188851789,2017-11-01
"AA-AA-000-0000","kri0001",-2,56.0900394794959,32626.44,10.392878281582,2017-11-01
"AA-AA-000-0000","kri0001",-2,56.733275265427,32830.024,10.3990987415341,2017-11-01
"AA-AA-000-0000","kri0001",-2,57.3774160522077,33033.608,10.4052807464489,2017-11-01
"AA-AA-000-0000","kri0001",-2,58.0224534864157,33237.192,10.4114247688667,2017-11-01
"AA-AA-000-0000","kri0001",-2,58.6683793423514,33440.776,10.417531272671,2017-11-01
"AA-AA-000-0000","kri0001",-2,59.3151855193196,33644.36,10.4236007132985,2017-11-01
"AA-AA-000-0000","kri0001",-2,59.9628640389867,33847.944,10.4296335379433,2017-11-01
"AA-AA-000-0000","kri0001",-2,60.6114070428083,34051.528,10.4356301857544,2017-11-01
"AA-AA-000-0000","kri0001",-2,61.2608067895262,34255.112,10.4415910880273,2017-11-01
"AA-AA-000-0000","kri0001",-2,61.9110556527325,34458.696,10.4475166683909,2017-11-01
"AA-AA-000-0000","kri0001",-2,62.562146118498,34662.28,10.4534073429872,2017-11-01
"AA-AA-000-0000","kri0001",-2,63.2140707830636,34865.864,10.4592635206474,2017-11-01
"AA-AA-000-0000","kri0001",-2,63.8668223505916,35069.448,10.4650856030617,2017-11-01
"AA-AA-000-0000","kri0001",-2,64.5203936309764,35273.032,10.470873984945,2017-11-01
"AA-AA-000-0000","kri0001",-2,65.1747775377115,35476.616,10.4766290541972,2017-11-01
"AA-AA-000-0000","kri0001",-2,65.8299670858119,35680.2,10.4823511920594,2017-11-01
"AA-AA-000-0000","kri0001",-2,66.4859553897892,35883.784,10.4880407732652,2017-11-01
"AA-AA-000-0000","kri0001",-2,67.142735661679,36087.368,10.4936981661883,2017-11-01
"AA-AA-000-0000","kri0001",-2,67.8003012091177,36290.952,10.4993237329851,2017-11-01
"AA-AA-000-0000","kri0001",-2,68.4586454334681,36494.536,10.5049178297345,2017-11-01
"AA-AA-000-0000","kri0001",-2,69.117761827992,36698.12,10.5104808065725,2017-11-01
"AA-AA-000-0000","kri0001",-2,69.7776439760685,36901.704,10.5160130078242,2017-11-01
"AA-AA-000-0000","kri0001",-2,70.4382855494559,37105.288,10.5215147721313,2017-11-01
"AA-AA-000-0000","kri0001",-2,71.0996803065968,37308.872,10.5269864325767,2017-11-01
"AA-AA-000-0000","kri0001",-2,71.7618220909653,37512.456,10.5324283168056,2017-11-01
"AA-AA-000-0000","kri0001",-2,72.4247048294535,37716.04,10.5378407471429,2017-11-01
"AA-AA-000-0000","kri0001",-2,73.0883225307977,37919.624,10.543224040708,2017-11-01
"AA-AA-000-0000","kri0001",-2,73.7526692840429,38123.208,10.5485785095263,2017-11-01
"AA-AA-000-0000","kri0001",-2,74.4177392570433,38326.792,10.5539044606378,2017-11-01
"AA-AA-000-0000","kri0001",-2,75.083526694999,38530.376,10.5592021962022,2017-11-01
"AA-AA-000-0000","kri0001",-2,75.7500259190282,38733.96,10.5644720136027,2017-11-01
"AA-AA-000-0000","kri0001",-2,76.4172313247717,38937.544,10.5697142055452,2017-11-01
"AA-AA-000-0000","kri0001",-2,77.0851373810312,39141.128,10.5749290601567,2017-11-01
"AA-AA-000-0000","kri0001",-2,77.7537386284392,39344.712,10.5801168610795,2017-11-01
"AA-AA-000-0000","kri0001",-2,78.4230296781596,39548.296,10.5852778875647,2017-11-01
"AA-AA-000-0000","kri0001",-2,79.0930052106189,39751.88,10.5904124145616,2017-11-01
"AA-AA-000-0000","kri0001",-2,79.7636599742658,39955.464,10.5955207128058,2017-11-01
"AA-AA-000-0000","kri0001",-2,80.43498878436,40159.048,10.6006030489054,2017-11-01
"AA-AA-000-0000","kri0001",-2,81.106986521788,40362.632,10.6056596854235,2017-11-01
"AA-AA-000-0000","kri0001",-2,81.7796481319065,40566.216,10.6106908809607,2017-11-01
"AA-AA-000-0000","kri0001",-2,82.4529686234105,40769.8,10.6156968902334,2017-11-01
"AA-AA-000-0000","kri0001",-2,83.1269430672285,40973.384,10.6206779641522,2017-11-01
"AA-AA-000-0000","kri0001",-2,83.8015665954412,41176.968,10.6256343498964,2017-11-01
"AA-AA-000-0000","kri0001",-2,84.4768344002246,41380.552,10.6305662909882,2017-11-01
"AA-AA-000-0000","kri0001",-2,85.1527417328167,41584.136,10.6354740273646,2017-11-01
"AA-AA-000-0000","kri0001",-2,85.8292839025062,41787.72,10.6403577954468,2017-11-01
"AA-AA-000-0000","kri0001",-2,86.5064562756443,41991.304,10.6452178282091,2017-11-01
"AA-AA-000-0000","kri0001",-2,87.1842542746775,42194.888,10.6500543552456,2017-11-01
"AA-AA-000-0000","kri0001",-2,87.8626733772012,42398.472,10.6548676028348,2017-11-01
"AA-AA-000-0000","kri0001",-2,88.5417091150342,42602.056,10.6596577940036,2017-11-01
"AA-AA-000-0000","kri0001",-2,89.2213570733129,42805.64,10.6644251485892,2017-11-01
"AA-AA-000-0000","kri0001",-2,89.9016128896045,43009.224,10.6691698832993,2017-11-01
"AA-AA-000-0000","kri0001",-2,90.5824722530397,43212.808,10.6738922117717,2017-11-01
"AA-AA-000-0000","kri0001",-2,91.2639309034633,43416.392,10.6785923446319,2017-11-01
"AA-AA-000-0000","kri0001",-2,91.945984630603,43619.976,10.6832704895491,2017-11-01
"AA-AA-000-0000","kri0001",-2,92.6286292732552,43823.56,10.6879268512918,2017-11-01
"AA-AA-000-0000","kri0001",-2,93.3118607184884,44027.144,10.6925616317811,2017-11-01
"AA-AA-000-0000","kri0001",-2,93.9956749008627,44230.728,10.6971750301436,2017-11-01
"AA-AA-000-0000","kri0001",-2,94.6800678016656,44434.312,10.7017672427625,2017-11-01
"AA-AA-000-0000","kri0001",-2,95.3650354481635,44637.896,10.7063384633279,2017-11-01
"AA-AA-000-0000","kri0001",-2,96.0505739128685,44841.48,10.7108888828858,2017-11-01
"AA-AA-000-0000","kri0001",-2,96.7366793128207,45045.064,10.715418689886,2017-11-01
"AA-AA-000-0000","kri0001",-2,97.423347808884,45248.648,10.7199280702287,2017-11-01
"AA-AA-000-0000","kri0001",-2,98.1105756050571,45452.232,10.7244172073107,2017-11-01
"AA-AA-000-0000","kri0001",-2,98.798358947798,45655.816,10.72888628207,2017-11-01
"AA-AA-000-0000","kri0001",-2,99.486694125362,45859.4,10.7333354730293,2017-11-01
"AA-AA-000-0000","kri0001",-2,100.175577467153,46062.984,10.7377649563392,2017-11-01
"AA-AA-000-0000","kri0001",-2,100.865005343088,46266.568,10.7421749058196,2017-11-01
"AA-AA-000-0000","kri0001",-2,101.554974162974,46470.152,10.7465654930012,2017-11-01
"AA-AA-000-0000","kri0001",-2,102.245480375894,46673.736,10.7509368871648,2017-11-01
"AA-AA-000-0000","kri0001",-2,102.936520469614,46877.32,10.7552892553813,2017-11-01
"AA-AA-000-0000","kri0001",-2,103.628090969991,47080.904,10.7596227625493,2017-11-01
"AA-AA-000-0000","kri0001",-2,104.320188440397,47284.488,10.7639375714329,2017-11-01
"AA-AA-000-0000","kri0001",-2,105.012809481157,47488.072,10.7682338426984,2017-11-01
"AA-AA-000-0000","kri0001",-2,105.705950728994,47691.656,10.7725117349502,2017-11-01
