"studyid","workflowid","groupid","numerator","denominator","metric","score","flag","gsm_analysis_date"
"AA-AA-000-0000","kri0002","54",2,13479,0.000148378959863491,0.0816621287756319,0,2017-11-01
"AA-AA-000-0000","kri0002","11",1,6784,0.000147405660377358,0.0539053774031911,0,2017-11-01
"AA-AA-000-0000","kri0002","149",1,7453,0.000134174158057158,-0.000905551508622474,0,2017-11-01
"AA-AA-000-0000","kri0002","63",1,7931,0.000126087504728281,-0.0371266039925715,0,2017-11-01
"AA-AA-000-0000","kri0002","75",1,7957,0.000125675505843911,-0.0390343638131376,0,2017-11-01
"AA-AA-000-0000","kri0002","69",1,9175,0.000108991825613079,-0.122227543838825,0,2017-11-01
"AA-AA-000-0000","kri0002","143",2,20902,0.0000956846234810066,-0.281171080553673,0,2017-11-01
"AA-AA-000-0000","kri0002","85",1,10519,0.0000950660709192889,-0.202651965736759,0,2017-11-01
"AA-AA-000-0000","kri0002","92",1,10653,0.000093870271285084,-0.210141343013794,0,2017-11-01
"AA-AA-000-0000","kri0002","172",2,22818,0.0000876501007976159,-0.354769055517243,0,2017-11-01
"AA-AA-000-0000","kri0002","10",1,13774,0.0000726005517641934,-0.36440107602532,0,2017-11-01
"AA-AA-000-0000","kri0002","61",1,13980,0.0000715307582260372,-0.37347270763364,0,2017-11-01
"AA-AA-000-0000","kri0002","8",1,18655,0.0000536049316537121,-0.554467111391734,0,2017-11-01
"AA-AA-000-0000","kri0002","170",1,21878,0.0000457080171862145,-0.659158233547691,0,2017-11-01
"AA-AA-000-0000","kri0002","189",1,23364,0.0000428008902585174,-0.703507968727299,0,2017-11-01
"AA-AA-000-0000","kri0002","86",0,15968,0,-0.853403771800129,0,2017-11-01
"AA-AA-000-0000","kri0002","166",0,14349,0,-0.808984338168224,0,2017-11-01
"AA-AA-000-0000","kri0002","118",0,13401,0,-0.781804020692622,0,2017-11-01
"AA-AA-000-0000","kri0002","77",0,13320,0,-0.779437700757964,0,2017-11-01
"AA-AA-000-0000","kri0002","91",0,12408,0,-0.752281164948463,0,2017-11-01
"AA-AA-000-0000","kri0002","17",0,9809,0,-0.668869916470447,0,2017-11-01
"AA-AA-000-0000","kri0002","141",0,9602,0,-0.661774680188056,0,2017-11-01
"AA-AA-000-0000","kri0002","71",0,7865,0,-0.59893357508181,0,2017-11-01
"AA-AA-000-0000","kri0002","155",0,7803,0,-0.596568199788071,0,2017-11-01
"AA-AA-000-0000","kri0002","7",0,7678,0,-0.591770552182207,0,2017-11-01
"AA-AA-000-0000","kri0002","67",0,7627,0,-0.589801902640327,0,2017-11-01
"AA-AA-000-0000","kri0002","122",0,6948,0,-0.562936230767658,0,2017-11-01
"AA-AA-000-0000","kri0002","104",0,6910,0,-0.561394714811354,0,2017-11-01
"AA-AA-000-0000","kri0002","34",0,6842,0,-0.558625595894909,0,2017-11-01
"AA-AA-000-0000","kri0002","156",0,6832,0,-0.558217213944065,0,2017-11-01
"AA-AA-000-0000","kri0002","113",0,6174,0,-0.530655425141122,0,2017-11-01
"AA-AA-000-0000","kri0002","30",0,5749,0,-0.512065421893855,0,2017-11-01
"AA-AA-000-0000","kri0002","157",0,5594,0,-0.505115304058968,0,2017-11-01
"AA-AA-000-0000","kri0002","152",0,5572,0,-0.504121070591733,0,2017-11-01
"AA-AA-000-0000","kri0002","160",0,5547,0,-0.502988874331118,0,2017-11-01
"AA-AA-000-0000","kri0002","13",0,5129,0,-0.483666096269254,0,2017-11-01
"AA-AA-000-0000","kri0002","134",0,4824,0,-0.469064910320072,0,2017-11-01
"AA-AA-000-0000","kri0002","83",0,4736,0,-0.464766848832253,0,2017-11-01
"AA-AA-000-0000","kri0002","121",0,4670,0,-0.461517035474722,0,2017-11-01
"AA-AA-000-0000","kri0002","80",0,4575,0,-0.456798685201078,0,2017-11-01
"AA-AA-000-0000","kri0002","23",0,4161,0,-0.435640405792523,0,2017-11-01
"AA-AA-000-0000","kri0002","174",0,3944,0,-0.424128785738986,0,2017-11-01
"AA-AA-000-0000","kri0002","35",0,3921,0,-0.422890293655283,0,2017-11-01
"AA-AA-000-0000","kri0002","187",0,3910,0,-0.422296687386767,0,2017-11-01
"AA-AA-000-0000","kri0002","135",0,3890,0,-0.421215260035652,0,2017-11-01
"AA-AA-000-0000","kri0002","147",0,3883,0,-0.420836103934863,0,2017-11-01
"AA-AA-000-0000","kri0002","133",0,3881,0,-0.420727710860577,0,2017-11-01
"AA-AA-000-0000","kri0002","177",0,3792,0,-0.415875619051321,0,2017-11-01
"AA-AA-000-0000","kri0002","127",0,3779,0,-0.415162140063628,0,2017-11-01
"AA-AA-000-0000","kri0002","15",0,3720,0,-0.411908511339536,0,2017-11-01
"AA-AA-000-0000","kri0002","97",0,3717,0,-0.411742385698038,0,2017-11-01
"AA-AA-000-0000","kri0002","184",0,3704,0,-0.41102173203032,0,2017-11-01
"AA-AA-000-0000","kri0002","153",0,3637,0,-0.407287373504963,0,2017-11-01
"AA-AA-000-0000","kri0002","176",0,3536,0,-0.401592343449609,0,2017-11-01
"AA-AA-000-0000","kri0002","109",0,3422,0,-0.395065675602194,0,2017-11-01
"AA-AA-000-0000","kri0002","186",0,3396,0,-0.393561979973678,0,2017-11-01
"AA-AA-000-0000","kri0002","27",0,3167,0,-0.380061018363622,0,2017-11-01
"AA-AA-000-0000","kri0002","39",0,3119,0,-0.377169862451056,0,2017-11-01
