studyid,workflowid,threshold,numerator,denominator,log_denominator,gsm_analysis_date
AA-AA-000-0000,cou0001,-3,1084.20512647189,313312.744,12.6549571527807,2016-12-01
AA-AA-000-0000,cou0001,-3,1091.85154926297,315197.112,12.6609534744873,2016-12-01
AA-AA-000-0000,cou0001,-3,1099.50132177631,317081.48,12.666914054532,2016-12-01
AA-AA-000-0000,cou0001,-3,1107.15441419553,318965.848,12.6728393164746,2016-12-01
AA-AA-000-0000,cou0001,-3,1114.81079714398,320850.216,12.6787296763902,2016-12-01
AA-AA-000-0000,cou0001,-3,1122.4704416757,322734.584,12.6845855430445,2016-12-01
AA-AA-000-0000,cou0001,-3,1130.13331926665,324618.952,12.6904073180637,2016-12-01
AA-AA-000-0000,cou0001,-3,1137.79940180613,326503.32,12.6961953961002,2016-12-01
AA-AA-000-0000,cou0001,-3,1145.46866158846,328387.688,12.7019501649928,2016-12-01
AA-AA-000-0000,cou0001,-3,1153.14107130486,330272.056,12.7076720059229,2016-12-01
AA-AA-000-0000,cou0001,-3,1160.81660403552,332156.424,12.7133612935657,2016-12-01
AA-AA-000-0000,cou0001,-3,1168.49523324188,334040.792,12.7190183962379,2016-12-01
AA-AA-000-0000,cou0001,-3,1176.17693275915,335925.16,12.7246436760403,2016-12-01
AA-AA-000-0000,cou0001,-3,1183.86167678894,337809.528,12.7302374889971,2016-12-01
AA-AA-000-0000,cou0001,-3,1191.54943989215,339693.896,12.7358001851912,2016-12-01
AA-AA-000-0000,cou0001,-3,1199.24019698198,341578.264,12.7413321088955,2016-12-01
AA-AA-000-0000,cou0001,-3,1206.93392331716,343462.632,12.7468335987007,2016-12-01
AA-AA-000-0000,cou0001,-3,1214.63059449527,345347,12.7523049876399,2016-12-01
AA-AA-000-0000,cou0001,-3,1222.33018644638,347231.368,12.7577466033095,2016-12-01
AA-AA-000-0000,cou0001,-3,1230.03267542662,349115.736,12.7631587679867,2016-12-01
AA-AA-000-0000,cou0001,-3,1237.73803801213,351000.104,12.7685417987443,2016-12-01
AA-AA-000-0000,cou0001,-3,1245.44625109299,352884.472,12.7738960075618,2016-12-01
AA-AA-000-0000,cou0001,-3,1253.15729186739,354768.84,12.7792217014345,2016-12-01
AA-AA-000-0000,cou0001,-3,1260.87113783592,356653.208,12.7845191824786,2016-12-01
AA-AA-000-0000,cou0001,-3,1268.58776679595,358537.576,12.789788748034,2016-12-01
AA-AA-000-0000,cou0001,-3,1276.30715683621,360421.944,12.7950306907651,2016-12-01
AA-AA-000-0000,cou0001,-3,1284.02928633144,362306.312,12.8002452987574,2016-12-01
AA-AA-000-0000,cou0001,-3,1291.7541339372,364190.68,12.8054328556132,2016-12-01
AA-AA-000-0000,cou0001,-3,1299.48167858482,366075.048,12.8105936405441,2016-12-01
AA-AA-000-0000,cou0001,-3,1307.21189947638,367959.416,12.8157279284608,2016-12-01
AA-AA-000-0000,cou0001,-3,1314.94477607991,369843.784,12.8208359900612,2016-12-01
AA-AA-000-0000,cou0001,-3,1322.68028812465,371728.152,12.8259180919161,2016-12-01
AA-AA-000-0000,cou0001,-3,1330.41841559638,373612.52,12.8309744965526,2016-12-01
AA-AA-000-0000,cou0001,-3,1338.15913873294,375496.888,12.8360054625355,2016-12-01
AA-AA-000-0000,cou0001,-3,1345.90243801981,377381.256,12.8410112445465,2016-12-01
AA-AA-000-0000,cou0001,-3,1353.64829418576,379265.624,12.8459920934617,2016-12-01
AA-AA-000-0000,cou0001,-3,1361.39668819863,381149.992,12.8509482564273,2016-12-01
AA-AA-000-0000,cou0001,-3,1369.14760126121,383034.36,12.8558799769326,2016-12-01
AA-AA-000-0000,cou0001,-3,1376.9010148072,384918.728,12.8607874948821,2016-12-01
AA-AA-000-0000,cou0001,-3,1384.65691049725,386803.096,12.8656710466657,2016-12-01
AA-AA-000-0000,cou0001,-3,1392.41527021509,388687.464,12.8705308652268,2016-12-01
AA-AA-000-0000,cou0001,-3,1400.17607606377,390571.832,12.875367180129,2016-12-01
AA-AA-000-0000,cou0001,-3,1407.93931036193,392456.2,12.880180217621,2016-12-01
AA-AA-000-0000,cou0001,-3,1415.70495564023,394340.568,12.8849702007006,2016-12-01
